ISIN | Currency | Total Buy Count | Total Sell Count | Total Buy Quantity | Total Sell Quantity | Weighted Average Buy Price | Weighted Average Sell Price | Max Buy Price | Min Sell Price
GB00B71N6K86	GBX	471	477	185385	181287	50631948.215875074	51171110.22853266	51400000	0
IE00B00MZ448	GBX	74	89	20279	28868	115193653.5332117	116525543.8547873	116700000	0
GB0030232317	GBX	104	35	30841	12741	59581112.80438378	60325402.24472176	60000000	0
GB00BLDYK618	GBX	489	466	138668	129351	106106043.21112297	108452467.31760868	108600000	0
GB0003308607	GBX	259	263	16474	17598	340807460.2403788	343580912.603705	342900000	0
GB00BD3VFW73	GBX	48	56	105049	114492	17870616.188635778	18088181.619676486	18070000	0
GB0031348658	GBX	626	808	916585	1393185	20345554.113366462	21289691.081945326	20640000	0
JE00BYVQYS01	GBX	47	92	59156	88570	27684170.836432483	28019292.64988145	28150000	0
GB00BDSFG982	EUR	16	80	33983	112341	580349.6748374187	583867.2470424867	594200	0
GB0000811801	GBX	531	538	303976	193163	61548510.01394847	63542134.05258771	63560000	0
DE000BASF111	EUR	23	44	555	4356	5052108.108108108	7198737.373737373	6780000	0
GB00B41H7391	GBX	29	45	21158	24184	39306477.45533604	39774514.14158121	39800000	0
JE00BVRZ8S85	GBX	86	71	154567	92969	91136925.73447114	91672930.76186685	91400000	0
GG00B8P59C08	GBX	19	12	30396	24918	19251942.360836953	19614295.68986275	19480000	0
AT0000743059	EUR	1	0	9	0	4500000.0	0	4500000	0
DE000BAY0017	EUR	66	110	4697	12221	4696105.386416862	6788613.861386139	4920000	0
DE0005190003	EUR	0	11	0	55	0	10820000.0	0	0
CH0360674466	CHF	101	118	10093	11042	6308294.857822253	6629315.341423655	6555000	0
GG00BPFJTF46	GBX	97	104	14326	14295	276985550.74689376	283666491.78034276	280000000	0
GB00B4YZN328	GBX	38	31	124106	124520	6480803.34552721	6563633.552842917	6540000	0
GB00BYT18307	GBX	29	48	5812	11705	147629628.35512733	150761401.11063647	149800000	0
GB00BLWDVP51	GBX	49	60	7656	16112	104921159.87460814	117115317.775571	106400000	0
US69343P1057	USD	112	99	8948	10296	8921387.572641931	9128081.77933178	9176000	0
US55953Q2021	USD	77	59	23931	18944	1362644.3107266724	1382384.9767736488	1386000	0
US55315J1025	USD	65	64	13917	17432	2770050.2981964503	2822207.0904084444	2802000	0
US6698881090	USD	94	100	5272	5908	20707329.28679818	22498334.461746786	20900000	0
US3682872078	USD	207	249	195777	148005	794744.254943124	911785.0721259417	858000	0
US67812M2070	USD	86	45	48950	39385	724936.7231869254	743011.9233210613	745000	0
US80585Y3080	USD	202	240	731039	115579	1027412.1934671064	1430526.2720736465	1328500	0
US7960508882	USD	186	175	2238	6885	144640594.28060767	180256986.20188817	152550000	0
US8766292051	USD	63	82	8944	20918	3787090.11627907	4584969.786786499	3840000	0
US98387E2054	USD	70	52	13253	11705	2206996.83090621	2239437.8470739	2234000	0
US52634T2006	USD	44	54	45097	49604	218339.61239106813	223600.68744456093	221000	0
US5603172082	USD	86	97	42071	42853	789794.3476504005	800509.3692390264	805000	0
US67011E2046	USD	134	158	26796	29962	2843572.7720555305	2868255.9909218345	2878000	0
US7594701077	USD	60	33	11421	9212	6123965.064355135	6333562.744246635	6320000	0
US8565522039	USD	38	42	7666	8547	7154788.677276284	7213074.763074763	7200000	0
US8688612048	USD	35	37	25524	37025	456945.52577965835	465455.5192437542	462600	0
US8181503025	USD	79	103	18391	30347	2014687.7276928932	2062001.5158005734	2036000	0
US46630Q2021	USD	74	52	214160	222268	106656.69125887187	109211.63550308636	108800	0
DE0005158703	EUR	0	11	0	121	0	7000000.0	0	0
CH0126673539	CHF	55	87	3569	6831	7436466.797422247	7947023.861806471	7490000	0
GB0007980591	GBX	937	1349	943823	1482904	38403012.111381054	40791597.95913964	39395000	0
GB0002875804	GBX	1016	838	129828	115840	312029937.30166066	328551491.2810773	320050000	0
GB0001367019	GBX	459	489	232750	243230	54556814.1783029	55043736.62788308	54840000	0
GB0030913577	GBX	668	468	1131583	631337	18194363.444837894	19077581.719430353	18990000	0
AT0000A0E9W5	EUR	0	11	0	407	0	1745000.0	0	0
GB00B0744B38	GBX	432	528	44930	58425	273343320.7211217	275179229.7817715	276500000	0
GB0031743007	GBX	499	592	67264	77448	189329827.99119887	191809719.42464623	190550000	0
DE0007165631	EUR	0	11	0	209	0	55000000.0	0	0
NL0012650360	GBX	16	32	1753	2094	342303593.8391329	346940401.1461318	345800000	0
GB00BYQB9V88	GBX	33	47	30838	45110	23862804.008042026	24174572.15694968	24100000	0
FR0000125338	EUR	0	11	0	154	0	21900000.0	0	0
GB00B23K0M20	GBX	24	37	179220	238514	3147525.549603839	3197342.524967088	3207000	0
FI0009013429	EUR	0	11	0	2607	0	5300000.0	0	0
GB0031215220	GBX	217	234	25476	26563	138475404.30208823	139766354.70391145	141400000	0
CH0008837566	CHF	55	69	1525	1944	19254977.04918033	20626862.139917694	19860000	0
GB00B4Y7R145	GBX	55	58	155618	172790	10240329.846161755	10363677.874877019	10360000	0
CH0024590272	CHF	55	106	1207	3579	25709610.604805302	28622324.671696004	25950000	0
CH0127480363	CHF	44	69	1298	2067	16774907.550077042	16972844.702467345	16990000	0
CH0012530207	CHF	60	118	1071	2606	54356582.63305322	55376016.88411359	55100000	0
CH0025536027	CHF	49	61	660	838	43978257.57575758	44440692.124105014	44550000	0
CH0531751755	CHF	217	234	11353	27609	7563924.953756716	8874009.924300047	7630000	0
CH0038389992	CHF	71	76	7881	15761	6438264.814109884	7212578.1993528325	6715000	0
CH0130293662	CHF	90	63	5544	4064	10757893.217893219	11208587.598425196	11100000	0
CH0012684657	CHF	51	64	3161	3017	7299633.0275229355	7730000.0	7730000	0
CH0238627142	CHF	63	58	1325	1500	28449396.226415094	28983300.0	29050000	0
CH0212255803	CHF	39	34	3017	2344	6292638.382499171	6715699.658703072	6340000	0
CH0011432447	CHF	31	60	4294	5165	4294700.978108989	4378396.127783156	4360000	0
CH0002432174	CHF	69	71	717	888	42087698.74476987	42495945.94594595	42400000	0
CH0225173167	CHF	83	166	5756	19337	6272180.333564975	7177446.863525883	6405000	0
CH0244017502	CHF	51	61	342	405	112433918.12865497	119841481.48148148	119800000	0
NL0011832936	CHF	38	45	3797	4572	5486800.105346326	5572071.303587052	5540000	0
CH0360826991	CHF	86	95	2729	3598	29191535.360938072	30811951.08393552	30100000	0
GB00B033F229	GBX	268	296	689515	868364	7591660.372870786	8111241.131599192	7658000	0
CH0030486770	CHF	50	63	1017	1314	34685349.06588004	38901407.91476408	35550000	0
CH0012829898	CHF	35	75	206	419	104422815.53398058	105674701.67064439	105700000	0
CH0003541510	CHF	36	52	153	232	177283660.13071895	179366379.31034482	178800000	0
CH0008012236	CHF	95	87	603	367	126258374.79270315	155402179.83651227	150600000	0
CH0012627250	CHF	55	134	2069	8967	30868366.360560656	32944914.68718635	31200000	0
CH0030380734	CHF	61	63	4679	6498	8406518.486856166	8618514.927670052	8470000	0
CH0363463438	CHF	64	137	24277	39098	1963209.8694237345	2326355.465752724	2120000	0
CH0011029946	CHF	55	72	576	472	107309375.0	111700847.45762712	112000000	0
CH0023868554	CHF	54	85	9625	18498	2543070.1298701297	2787592.4964861064	2584000	0
CH0006372897	CHF	62	64	170	264	379676470.5882353	393678030.3030303	393000000	0
CH0273774791	CHF	32	31	249	257	60688755.02008032	61603891.05058366	61200000	0
CH0100837282	CHF	46	59	1138	1249	26134622.14411248	26469615.69255404	26350000	0
CH0010702154	CHF	48	73	919	1181	27791360.174102284	28330245.554614734	28040000	0
FR0000125007	EUR	0	11	0	297	0	6750000.0	0	0
CH0371153492	CHF	92	72	6791	5835	5791619.05463113	6131572.407883462	6135000	0
CH0022427626	CHF	39	55	101	226	223876237.62376237	232174778.76106194	232000000	0
CH0190891181	CHF	72	44	4295	3451	6839215.366705472	6919933.352651405	6900000	0
CH0210483332	CHF	493	496	28229	34121	13565121.683375252	14049214.413411096	13795000	0
CH0011108872	CHF	39	68	925	2019	30171135.135135137	31036428.925210502	30400000	0
FR0000121261	EUR	0	11	0	55	0	17200000.0	0	0
CH0003671440	CHF	64	80	1741	2796	18113141.872487076	19333633.762517884	18720000	0
CH0042615283	CHF	131	80	8590	3939	18940629.80209546	20344516.374714393	20500000	0
CH0012032113	CHF	133	151	2409	7289	34810469.07430469	39640150.91233365	37660000	0
CH0239229302	CHF	68	64	2710	2340	13063003.6900369	14291923.076923076	13590000	0
CH0014284498	CHF	65	85	869	791	72085385.50057538	76608470.29077117	76600000	0
CH0012142631	CHF	65	84	17522	20041	1971842.911768063	2029496.9811885634	1990000	0
CH0010675863	CHF	53	74	2895	4454	15978300.518134715	17054185.002245173	16240000	0
CH0010754924	CHF	41	52	183	276	122220765.02732241	124127536.23188406	123000000	0
CH0012100191	CHF	62	76	888	1249	44715292.79279279	48160608.486789435	44960000	0
CH0033361673	CHF	52	72	3161	4820	6472233.470420753	6998144.190871369	6565000	0
CH0198251305	GBX	501	493	62379	60844	249954721.9416791	251970161.3963579	252400000	0
CH0311864901	CHF	96	67	1970	1508	35918730.964467004	37028209.54907162	37080000	0
CH0002088976	CHF	64	92	2155	2735	17824519.721577726	19827736.745886654	18020000	0
CH0014786500	CHF	53	55	2371	2301	9351400.253057782	9475484.57192525	9450000	0
CH0012335540	CHF	49	71	3058	4884	7678145.8469587965	7753312.858312858	7750000	0
CH0019396990	CHF	41	52	1487	1897	17360363.147276394	17626968.89826041	17560000	0
JE00BF5FX167	GBX	60	79	85357	111696	34765613.83366332	35111871.06073628	35000000	0
DE000CBK1001	EUR	11	0	561	0	801000.0	0	801000	0
GB00BD6K4575	GBX	584	505	139352	102841	176081490.75721914	178809933.2950866	179250000	0
DE000SHL1006	EUR	11	11	462	77	5420000.0	6750000.0	5420000	0
GB00BF5H9P87	GBX	38	41	10903	12011	74902403.00834633	75807235.03455167	75500000	0
GI000A0F6407	GBX	38	37	30306	37708	25488605.556655448	25856648.986952372	26000000	0
GB00BDHXPG30	GBX	41	47	49320	52832	17591268.24817518	17989701.317383405	17850000	0
DE0005439004	EUR	0	22	0	1012	0	12000000.0	0	0
LU1673108939	EUR	0	11	0	2816	0	680000.0	0	0
GB0000485838	GBX	66	53	21886	30144	84580444.11952847	85872843.6836518	85400000	0
GB0002945029	GBX	27	16	32060	19432	48304154.7099189	49542568.9584191	48800000	0
GB0003718474	GBX	57	60	2944	3331	821259510.8695652	830432152.5067548	833500000	0
GB00BF448H58	GBX	81	95	61182	46882	18675342.094079956	18979226.142229427	18860000	0
GB0004228648	GBX	46	88	5974	8110	206145714.76397723	211131997.53390875	209500000	0
FR0000045072	EUR	0	19	0	1196	0	1443979.933110368	0	0
CH0012138530	CHF	464	819	183143	1946883	871842.081870451	971269.0397933518	893800	0
GB0000197722	GBX	59	66	29510	47071	74118776.6858692	74987433.87648445	75000000	0
GB0001740025	GBX	48	69	16652	25886	53962328.84938746	54967708.41381442	54600000	0
GB00BYM1K758	GBX	34	54	34076	41498	29012723.03087217	29399385.51255482	29400000	0
GB0007918872	GBX	56	68	23863	27668	55790286.21715627	56808099.60965737	56500000	0
GG00BV54HY67	GBX	50	65	166567	186370	10324588.42387748	10485482.534742717	10400000	0
KYG9361H1092	GBX	48	36	34172	27919	73807690.50684771	75697596.61879008	74600000	0
GG00BYXVT888	GBX	40	79	21407	24146	50978820.01214556	52546782.075706124	51500000	0
DE0007100000	EUR	22	0	660	0	5930000.0	0	6800000	0
US7496552057	USD	64	47	16611	10851	1360060.8030822948	1404268.9153073449	1400000	0
DK0010274414	DKK	1	11	6	341	12525000.0	14660000.0	12525000	0
ES0121975009	EUR	0	11	0	55	0	3915000.0	0	0
GB00BDCPN049	EUR	32	44	6675	7200	5094550.561797753	5165312.5	5110000	0
DE0005140008	EUR	33	22	2772	792	1027166.6666666666	1480000.0	1080000	0
DE0005810055	EUR	11	0	88	0	13000000.0	0	13000000	0
DE0008232125	EUR	22	44	2816	43428	523281.25	746149.9493414387	550000	0
DE0005552004	EUR	0	12	0	280	0	5989839.285714285	0	0
IE00BWY4ZF18	GBX	54	69	107631	312607	10572376.545790711	10831545.102956748	10660000	0
DE0005557508	EUR	44	11	10362	2651	1249946.9214437366	1900000.0	1550000	0
GB00B3DGH821	GBX	36	49	60832	73982	12349115.92582851	12591616.339109514	12540000	0
GB0002374006	GBX	884	861	100032	101197	377974062.30006397	381221398.3616115	380450000	0
GB00BY9D0Y18	GBX	307	316	311100	306490	30303398.167791706	30994887.924565237	30920000	0
IE0005042456	GBX	23	13	78878	81522	74084192.423743	74163541.86599936	74270000	0
DE000ENAG999	EUR	11	11	1254	1001	977000.0	1258000.0	977000	0
GB00B7KR2P84	GBX	241	339	163606	142408	60525489.16298913	64002480.1977417	63680000	0
ES0105027009	EUR	0	11	0	55	0	2000000.0	0	0
IT0003428445	EUR	11	0	297	0	1445000.0	0	1445000	0
GB00B01QGK86	GBX	37	55	39550	46902	18675307.71175727	18944423.265532386	18820000	0
US71922G2093	USD	65	46	11012	13446	1967641.2095895386	2017874.3864346275	2004000	0
ES0130670112	EUR	0	22	0	121	0	2608181.8181818184	0	0
IT0003128367	EUR	0	11	0	2486	0	754000.0	0	0
DE0007042301	EUR	0	11	0	2651	0	1840000.0	0	0
IE00B3XXRP09	USD	34	24	17545	17310	8608992.305500142	8617846.44714038	8627000	0
LU0490618542	USD	20	10	13159	8000	8655336.57572764	8670700.0	8671000	0
SE0011166974	SEK	0	11	0	341	0	17410000.0	0	0
GB00BF4HYT85	GBX	71	118	13333	32888	143428440.7110178	155473358.06373146	149200000	0
GB00BF4JDH58	GBX	50	65	86724	107709	24779831.419214983	25109871.505630914	25050000	0
NL0000235190	EUR	0	22	0	209	0	12242105.263157895	0	0
CH0418792922	CHF	435	455	10279	9544	30077954.081136297	32724828.164291702	32220000	0
GB00BD45SH49	GBX	52	43	23179	17019	48611097.97661676	49126799.4594277	49000000	0
GB00BG12Y042	GBX	18	40	6373	10332	90393056.64522202	95311086.91444057	91750000	0
GB00BDCXV269	GBX	79	77	168616	150973	13991869.128671063	14257461.036079299	14115000	0
ZAE000255360	GBX	65	51	160231	156704	6565209.0731506385	6682685.445170512	6635000	0
IE0004906560	EUR	82	80	3952	3854	11010392.206477733	11258914.115204982	11145000	0
GB00B19NLV48	GBX	416	592	41698	61575	315004983.4524438	318023793.74746245	317800000	0
GB0007913485	GBX	43	63	44335	71293	20535031.01387166	21101805.226319555	20600000	0
SE0003051010	SEK	11	11	2200	2200	145501818.1818182	146010909.0909091	146560000	0
SE0005466505	SEK	11	11	202400	202400	1284345.4545454546	1289836.3636363635	1290800	0
SE0001342395	SEK	11	11	3300	3300	66780909.09090909	67069090.90909091	67120000	0
SE0005466513	SEK	11	11	115500	115500	2245409.090909091	2258636.3636363638	2253500	0
IE00B42TW061	GBX	10	13	7000	8248	742250000.0	746782613.9670223	744000000	0
IE00B0M63060	GBX	14	0	7745	0	77280263.39573918	0	79320000	0
LU1650492173	GBX	11	11	47300	47300	117949090.9090909	118038181.81818181	118220000	0
IE00B4QNK008	GBX	11	11	137500	137500	40921818.18181818	40968636.36363637	41075000	0
FR0010446146	EUR	11	11	361900	361900	943627.2727272727	946181.8181818182	944900	0
LU0603940916	EUR	12	7	7320	4270	1424100.0	1462257.142857143	1424200	0
DE0002635273	EUR	12	12	5220	5220	2044250.0	2105750.0	2044500	0
LU0252634307	EUR	11	11	31900	31900	13464545.454545455	13522727.272727273	13534000	0
DE0005933923	EUR	6	18	192	576	28015000.0	28705000.0	28015000	0
DE0005785802	EUR	0	22	0	506	0	6639565.217391305	0	0
DE0005785604	EUR	11	11	319	154	3100000.0	4500000.0	3100000	0
GB00B2QPKJ12	GBX	244	267	92152	90255	62575548.875770465	63878418.924159326	63760000	0
DE0005933972	EUR	0	6	0	1746	0	3219250.0	0	0
GB00BGDT3G23	GBX	481	425	148083	139069	65031257.74059142	65567418.04428018	66160000	0
CH0364749348	CHF	92	77	6246	3957	16184456.452129362	16995355.066969927	16240000	0
IL0011284465	GBX	50	61	11161	11272	146822833.97545022	148902053.761533	148100000	0
CH0435377954	CHF	98	67	27255	18178	1906727.6463034307	1970244.966442953	1974000	0
CH0030170408	CHF	350	374	3065	2845	61031902.12071778	64131768.01405975	62440000	0
US3682872078	EUR	0	11	0	10483	0	889000.0	0	0
FI4000297767	SEK	0	4	0	40	0	10933000.0	0	0
GB00BF8Q6K64	GBX	456	526	433605	506832	24252439.962638807	24554307.443097517	24470000	0
LU0380865021	EUR	11	11	7700	7700	6505272.7272727275	6522000.0	6526000	0
CH0010645932	CHF	490	480	755	716	377994701.98675495	404246089.38547486	387700000	0
GB00B29H4253	GBX	43	43	25608	36476	36644966.41674477	37096381.18214717	37100000	0
GB0009252882	GBX	938	898	228662	211917	163785877.4960422	167972306.5162304	165760000	0
JE00B4T3BW64	GBX	882	1074	735830	926999	39881739.89236645	40842929.933042	40475000	0
DK0010272632	DKK	11	0	814	0	32850000.0	0	32850000	0
US87238U2033	USD	47	35	2969	2917	6700920.175143146	6890121.357559136	6994000	0
IE00BZ12WP82	EUR	22	0	1441	0	25835877.86259542	0	26500000	0
GG00B1W3VF54	GBX	104	119	225992	232096	13395643.474105278	13524334.75803116	13500000	0
US7960502018	USD	48	41	396	335	133125505.05050506	139593432.83582088	139200000	0
GB0002395811	GBX	33	48	4928	6287	214628348.2142857	218966041.0370606	216500000	0
GB00BYWVDP49	GBX	33	52	35973	41333	22911202.84657938	23199616.52916556	23100000	0
IE00BMW3QX54	EUR	20	16	42923	33046	2186060.130932134	2194785.601888277	2190500	0
GG00BYV2ZQ34	GBX	34	42	80696	91963	8942058.590264697	9087807.922751542	9010000	0
JE00B248KJ21	GBX	28	35	18229	17166	38419633.55093532	39247961.08586741	38700000	0
US73181M1172	USD	69	71	5109	5986	7794766.099040908	7962605.245573004	7905000	0
GB00BYRJ5J14	GBX	74	75	210189	223021	14285370.309578523	14416320.884580376	14420000	0
GB00BDFBVT43	GBX	33	53	14152	14959	80802769.92651215	84841633.79905073	84000000	0
GB00B1VZ0M25	GBX	499	489	87040	83922	134752341.4522059	135858236.81513786	136600000	0
FR0007054358	EUR	11	11	12100	12100	4168181.8181818184	4174863.6363636362	4180000	0
US5591892048	USD	69	58	20246	17618	1033671.935197076	1054097.740946759	1050000	0
GB0008085614	GBX	35	32	3584	3927	216886579.24107143	219959638.40081486	218000000	0
USY5217N1183	USD	40	43	8408	8980	2557303.7583254045	2606534.521158129	2580000	0
GB00B17MMZ46	GBX	48	35	121829	113227	9590150.94928137	9758214.913404047	9620000	0
IE00B1FZS350	GBX	2	1	714	357	213450000.0	214300000.0	213700000	0
IE00B441G979	EUR	6	2	744	248	7388000.0	7452000.0	7388000	0
IE00B3ZW0K18	EUR	7	6	658	564	9819571.42857143	10006000.0	9895000	0
IE0031442068	EUR	13	16	22100	27200	4007038.4615384615	4009937.5	4010500	0
IE0031442068	GBX	7	1	4370	623	333792700.22883296	334250000.0	334100000	0
GB00B0LCW083	GBX	405	467	49931	51653	202015319.14041376	205995827.92867792	205000000	0
IE00B1XNH568	EUR	6	6	3378	3378	1617200.0	1654200.0	1617200	0
IE00B42Z5J44	EUR	3	16	474	2528	5812333.333333333	5856812.5	5814000	0
CH0012214059	CHF	480	535	42559	57191	5007993.561878803	5243825.916665209	5120000	0
GB00B1V9NW54	GBX	40	50	7963	8884	104339444.93281427	106390252.13867627	105200000	0
GB0005405286	GBX	821	799	791931	669641	53792645.74817756	55084628.420302816	54670000	0
US37949E2046	USD	52	69	23658	28724	686337.3066193254	705079.376131458	700000	0
BMG4209G2077	GBX	26	44	40762	55551	21880539.473038614	22207139.385429606	22150000	0
FI0009000459	EUR	11	0	1078	0	2950000.0	0	2950000	0
GB00BYYW3C20	GBX	46	49	43256	55760	26792030.00739782	27179954.268292684	27100000	0
ES0137650018	EUR	0	11	0	55	0	3800000.0	0	0
ES0144580Y14	EUR	0	11	0	330	0	1202000.0	0	0
IE0008471009	EUR	11	11	12100	12100	4266045.454545454	4272136.363636363	4275500	0
GB00BLWDVR75	GBX	41	53	138010	171624	9268802.043330193	9405140.481517736	9370000	0
IE0032077012	EUR	22	22	8800	8800	32105454.545454547	32164090.90909091	32155000	0
GB00BGLP8L22	GBX	221	269	36652	41544	166693490.12332207	168336900.63547084	168700000	0
FR0010468983	EUR	10	11	12000	13200	3825050.0	3833181.8181818184	3850500	0
GB0004544929	GBX	609	562	122396	107216	169907823.37658092	176095080.02536935	173250000	0
IE00B5BMR087	EUR	26	22	5200	4400	41078269.23076923	41128636.36363637	41130000	0
IE00B5BMR087	GBX	6	4	360	240	3421333333.3333335	3425500000.0	3425500000	0
IE00B53SZB19	EUR	22	25	4400	5000	74148181.81818181	74248000.0	74250000	0
GB00BD8HBD32	GBX	58	50	207552	198021	9538715.50262103	9687668.782603865	9660000	0
ES0148396007	EUR	0	23	0	127	0	3176913.3858267716	0	0
DE0006231004	EUR	11	2	132	10	2700000.0	3541750.0	2700000	0
GB0005774855	GBX	66	62	25786	20097	64298340.18459629	65580753.34627059	65000000	0
GB00BD8DR117	GBX	34	60	21702	27148	35002449.08303382	35567185.428024165	35300000	0
ES0177542018	GBX	683	756	1350948	1343752	15592678.898077497	16038353.967101073	15888000	0
CH0315966322	CHF	47	68	672	1213	28110863.095238097	28903215.169002473	28350000	0
CH0009691608	CHF	22	39	566	810	21649734.982332155	22024629.62962963	21750000	0
GB0031638363	GBX	410	496	21871	26523	529433203.78583515	534121539.79564905	534400000	0
GB00BGXQNP29	GBX	473	576	160759	192201	66518513.80016049	67333257.16307408	66980000	0
ES0183746314	EUR	0	11	0	55	0	9480000.0	0	0
GB0033986497	GBX	430	432	927423	996030	11243026.585495507	11468908.01983876	11355000	0
GB00B019KW72	GBX	456	465	376264	414430	28992591.185975805	29246922.568346888	29170000	0
LI0315487269	CHF	13	32	646	1487	10032260.061919505	11349401.479488904	10060000	0
GB00BHJYC057	GBX	561	670	25794	30570	483649131.5809878	487375390.9061171	489000000	0
GB00B5N0P849	GBX	43	39	62249	58473	22074798.14936786	22404334.137123115	22410000	0
GB00BZ4BQC70	GBX	245	292	38049	45473	186974978.3174328	188403624.1286038	188350000	0
